geometry,count,time
"POLYGON ((71.88546198666667 -175.15201668, 72.99245427333334 -175.15201668, 72.99245427333334 -172.75279752, 71.88546198666667 -172.75279752, 71.88546198666667 -175.15201668))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -172.75279752, 72.99245427333334 -172.75279752, 72.99245427333334 -170.35357836, 71.88546198666667 -170.35357836, 71.88546198666667 -172.75279752))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -170.35357836, 72.99245427333334 -170.35357836, 72.99245427333334 -167.9543592, 71.88546198666667 -167.9543592, 71.88546198666667 -170.35357836))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -167.9543592, 72.99245427333334 -167.9543592, 72.99245427333334 -165.55514004, 71.88546198666667 -165.55514004, 71.88546198666667 -167.9543592))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -165.55514004, 72.99245427333334 -165.55514004, 72.99245427333334 -163.15592088, 71.88546198666667 -163.15592088, 71.88546198666667 -165.55514004))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -163.15592088, 72.99245427333334 -163.15592088, 72.99245427333334 -160.75670172, 71.88546198666667 -160.75670172, 71.88546198666667 -163.15592088))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -160.75670172, 72.99245427333334 -160.75670172, 72.99245427333334 -158.35748256, 71.88546198666667 -158.35748256, 71.88546198666667 -160.75670172))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -158.35748256, 72.99245427333334 -158.35748256, 72.99245427333334 -155.9582634, 71.88546198666667 -155.9582634, 71.88546198666667 -158.35748256))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -155.9582634, 72.99245427333334 -155.9582634, 72.99245427333334 -153.55904424, 71.88546198666667 -153.55904424, 71.88546198666667 -155.9582634))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -153.55904424, 72.99245427333334 -153.55904424, 72.99245427333334 -151.15982508, 71.88546198666667 -151.15982508, 71.88546198666667 -153.55904424))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -151.15982508, 72.99245427333334 -151.15982508, 72.99245427333334 -148.76060592, 71.88546198666667 -148.76060592, 71.88546198666667 -151.15982508))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -148.76060592, 72.99245427333334 -148.76060592, 72.99245427333334 -146.36138676, 71.88546198666667 -146.36138676, 71.88546198666667 -148.76060592))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -146.36138676, 72.99245427333334 -146.36138676, 72.99245427333334 -143.9621676, 71.88546198666667 -143.9621676, 71.88546198666667 -146.36138676))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -143.9621676, 72.99245427333334 -143.9621676, 72.99245427333334 -141.56294844, 71.88546198666667 -141.56294844, 71.88546198666667 -143.9621676))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -141.56294844, 72.99245427333334 -141.56294844, 72.99245427333334 -139.16372928, 71.88546198666667 -139.16372928, 71.88546198666667 -141.56294844))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -139.16372928, 72.99245427333334 -139.16372928, 72.99245427333334 -136.76451012, 71.88546198666667 -136.76451012, 71.88546198666667 -139.16372928))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -136.76451012, 72.99245427333334 -136.76451012, 72.99245427333334 -134.36529096, 71.88546198666667 -134.36529096, 71.88546198666667 -136.76451012))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -134.36529096, 72.99245427333334 -134.36529096, 72.99245427333334 -131.9660718, 71.88546198666667 -131.9660718, 71.88546198666667 -134.36529096))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -131.9660718, 72.99245427333334 -131.9660718, 72.99245427333334 -129.56685264, 71.88546198666667 -129.56685264, 71.88546198666667 -131.9660718))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -129.56685264, 72.99245427333334 -129.56685264, 72.99245427333334 -127.16763348, 71.88546198666667 -127.16763348, 71.88546198666667 -129.56685264))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -127.16763348, 72.99245427333334 -127.16763348, 72.99245427333334 -124.76841432, 71.88546198666667 -124.76841432, 71.88546198666667 -127.16763348))",87,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -124.76841432, 72.99245427333334 -124.76841432, 72.99245427333334 -122.36919516, 71.88546198666667 -122.36919516, 71.88546198666667 -124.76841432))",115,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -122.36919516, 72.99245427333334 -122.36919516, 72.99245427333334 -119.969976, 71.88546198666667 -119.969976, 71.88546198666667 -122.36919516))",143,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -119.969976, 72.99245427333334 -119.969976, 72.99245427333334 -117.57075684, 71.88546198666667 -117.57075684, 71.88546198666667 -119.969976))",143,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -117.57075684, 72.99245427333334 -117.57075684, 72.99245427333334 -115.17153768, 71.88546198666667 -115.17153768, 71.88546198666667 -117.57075684))",131,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -115.17153768, 72.99245427333334 -115.17153768, 72.99245427333334 -112.77231852, 71.88546198666667 -112.77231852, 71.88546198666667 -115.17153768))",131,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -112.77231852, 72.99245427333334 -112.77231852, 72.99245427333334 -110.37309936, 71.88546198666667 -110.37309936, 71.88546198666667 -112.77231852))",57,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -110.37309936, 72.99245427333334 -110.37309936, 72.99245427333334 -107.9738802, 71.88546198666667 -107.9738802, 71.88546198666667 -110.37309936))",80,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -107.9738802, 72.99245427333334 -107.9738802, 72.99245427333334 -105.57466104, 71.88546198666667 -105.57466104, 71.88546198666667 -107.9738802))",101,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -105.57466104, 72.99245427333334 -105.57466104, 72.99245427333334 -103.17544188, 71.88546198666667 -103.17544188, 71.88546198666667 -105.57466104))",58,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -103.17544188, 72.99245427333334 -103.17544188, 72.99245427333334 -100.77622272, 71.88546198666667 -100.77622272, 71.88546198666667 -103.17544188))",108,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -100.77622272, 72.99245427333334 -100.77622272, 72.99245427333334 -98.37700356000001, 71.88546198666667 -98.37700356000001, 71.88546198666667 -100.77622272))",108,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -98.37700356000001, 72.99245427333334 -98.37700356000001, 72.99245427333334 -95.9777844, 71.88546198666667 -95.9777844, 71.88546198666667 -98.37700356000001))",154,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -95.9777844, 72.99245427333334 -95.9777844, 72.99245427333334 -93.57856524, 71.88546198666667 -93.57856524, 71.88546198666667 -95.9777844))",185,2022-12-28T12:44:45.000Z
"POLYGON ((71.88546198666667 -93.57856524, 72.99245427333334 -93.57856524, 72.99245427333334 -91.17934608, 71.88546198666667 -91.17934608, 71.88546198666667 -93.57856524))",160,2022-12-28T12:44:45.000Z
"POLYGON ((71.88546198666667 -91.17934608, 72.99245427333334 -91.17934608, 72.99245427333334 -88.78012692000001, 71.88546198666667 -88.78012692000001, 71.88546198666667 -91.17934608))",180,2022-12-30T12:28:08.000Z
"POLYGON ((71.88546198666667 -88.78012692000001, 72.99245427333334 -88.78012692000001, 72.99245427333334 -86.38090776000001, 71.88546198666667 -86.38090776000001, 71.88546198666667 -88.78012692000001))",109,2022-12-30T12:28:08.000Z
"POLYGON ((71.88546198666667 -86.38090776000001, 72.99245427333334 -86.38090776000001, 72.99245427333334 -83.98168860000001, 71.88546198666667 -83.98168860000001, 71.88546198666667 -86.38090776000001))",144,2022-12-30T12:28:08.000Z
"POLYGON ((71.88546198666667 -83.98168860000001, 72.99245427333334 -83.98168860000001, 72.99245427333334 -81.58246944000001, 71.88546198666667 -81.58246944000001, 71.88546198666667 -83.98168860000001))",84,2022-12-30T12:28:08.000Z
"POLYGON ((71.88546198666667 -81.58246944000001, 72.99245427333334 -81.58246944000001, 72.99245427333334 -79.18325028000001, 71.88546198666667 -79.18325028000001, 71.88546198666667 -81.58246944000001))",69,2022-12-30T12:27:44.000Z
"POLYGON ((71.88546198666667 -79.18325028000001, 72.99245427333334 -79.18325028000001, 72.99245427333334 -76.78403112000001, 71.88546198666667 -76.78403112000001, 71.88546198666667 -79.18325028000001))",68,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -76.78403112000001, 72.99245427333334 -76.78403112000001, 72.99245427333334 -74.38481196000001, 71.88546198666667 -74.38481196000001, 71.88546198666667 -76.78403112000001))",100,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -74.38481196000001, 72.99245427333334 -74.38481196000001, 72.99245427333334 -71.98559280000001, 71.88546198666667 -71.98559280000001, 71.88546198666667 -74.38481196000001))",100,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -71.98559280000001, 72.99245427333334 -71.98559280000001, 72.99245427333334 -69.58637364000001, 71.88546198666667 -69.58637364000001, 71.88546198666667 -71.98559280000001))",100,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -69.58637364000001, 72.99245427333334 -69.58637364000001, 72.99245427333334 -67.18715448, 71.88546198666667 -67.18715448, 71.88546198666667 -69.58637364000001))",90,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -67.18715448, 72.99245427333334 -67.18715448, 72.99245427333334 -64.78793532, 71.88546198666667 -64.78793532, 71.88546198666667 -67.18715448))",33,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -64.78793532, 72.99245427333334 -64.78793532, 72.99245427333334 -62.38871616000002, 71.88546198666667 -62.38871616000002, 71.88546198666667 -64.78793532))",33,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -62.38871616000002, 72.99245427333334 -62.38871616000002, 72.99245427333334 -59.98949700000001, 71.88546198666667 -59.98949700000001, 71.88546198666667 -62.38871616000002))",43,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -59.98949700000001, 72.99245427333334 -59.98949700000001, 72.99245427333334 -57.59027784000001, 71.88546198666667 -57.59027784000001, 71.88546198666667 -59.98949700000001))",80,2022-12-28T20:48:38.000Z
"POLYGON ((71.88546198666667 -57.59027784000001, 72.99245427333334 -57.59027784000001, 72.99245427333334 -55.19105868000001, 71.88546198666667 -55.19105868000001, 71.88546198666667 -57.59027784000001))",115,2022-12-28T20:48:38.000Z
"POLYGON ((71.88546198666667 -55.19105868000001, 72.99245427333334 -55.19105868000001, 72.99245427333334 -52.79183952000001, 71.88546198666667 -52.79183952000001, 71.88546198666667 -55.19105868000001))",115,2022-12-28T20:48:38.000Z
"POLYGON ((71.88546198666667 -52.79183952000001, 72.99245427333334 -52.79183952000001, 72.99245427333334 -50.39262036000002, 71.88546198666667 -50.39262036000002, 71.88546198666667 -52.79183952000001))",183,2022-12-31T09:52:00.000Z
"POLYGON ((71.88546198666667 -50.39262036000002, 72.99245427333334 -50.39262036000002, 72.99245427333334 -47.99340120000002, 71.88546198666667 -47.99340120000002, 71.88546198666667 -50.39262036000002))",199,2022-12-31T09:52:00.000Z
"POLYGON ((71.88546198666667 -47.99340120000002, 72.99245427333334 -47.99340120000002, 72.99245427333334 -45.59418204000002, 71.88546198666667 -45.59418204000002, 71.88546198666667 -47.99340120000002))",82,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -45.59418204000002, 72.99245427333334 -45.59418204000002, 72.99245427333334 -43.19496288000002, 71.88546198666667 -43.19496288000002, 71.88546198666667 -45.59418204000002))",82,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -43.19496288000002, 72.99245427333334 -43.19496288000002, 72.99245427333334 -40.79574372000002, 71.88546198666667 -40.79574372000002, 71.88546198666667 -43.19496288000002))",69,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -40.79574372000002, 72.99245427333334 -40.79574372000002, 72.99245427333334 -38.39652456000002, 71.88546198666667 -38.39652456000002, 71.88546198666667 -40.79574372000002))",123,2022-12-30T09:10:50.000Z
"POLYGON ((71.88546198666667 -38.39652456000002, 72.99245427333334 -38.39652456000002, 72.99245427333334 -35.99730540000002, 71.88546198666667 -35.99730540000002, 71.88546198666667 -38.39652456000002))",141,2022-12-30T09:10:50.000Z
"POLYGON ((71.88546198666667 -35.99730540000002, 72.99245427333334 -35.99730540000002, 72.99245427333334 -33.59808624000001, 71.88546198666667 -33.59808624000001, 71.88546198666667 -35.99730540000002))",135,2022-12-30T09:10:25.000Z
"POLYGON ((71.88546198666667 -33.59808624000001, 72.99245427333334 -33.59808624000001, 72.99245427333334 -31.19886708000001, 71.88546198666667 -31.19886708000001, 71.88546198666667 -33.59808624000001))",223,2022-12-30T09:10:25.000Z
"POLYGON ((71.88546198666667 -31.19886708000001, 72.99245427333334 -31.19886708000001, 72.99245427333334 -28.79964792000001, 71.88546198666667 -28.79964792000001, 71.88546198666667 -31.19886708000001))",159,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -28.79964792000001, 72.99245427333334 -28.79964792000001, 72.99245427333334 -26.40042876000001, 71.88546198666667 -26.40042876000001, 71.88546198666667 -28.79964792000001))",156,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -26.40042876000001, 72.99245427333334 -26.40042876000001, 72.99245427333334 -24.00120960000001, 71.88546198666667 -24.00120960000001, 71.88546198666667 -26.40042876000001))",105,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -24.00120960000001, 72.99245427333334 -24.00120960000001, 72.99245427333334 -21.60199044000001, 71.88546198666667 -21.60199044000001, 71.88546198666667 -24.00120960000001))",131,2022-12-27T18:28:55.000Z
"POLYGON ((71.88546198666667 -21.60199044000001, 72.99245427333334 -21.60199044000001, 72.99245427333334 -19.20277128000001, 71.88546198666667 -19.20277128000001, 71.88546198666667 -21.60199044000001))",101,2022-12-27T18:28:55.000Z
"POLYGON ((71.88546198666667 -19.20277128000001, 72.99245427333334 -19.20277128000001, 72.99245427333334 -16.80355212000001, 71.88546198666667 -16.80355212000001, 71.88546198666667 -19.20277128000001))",104,2022-12-27T18:28:55.000Z
"POLYGON ((71.88546198666667 -16.80355212000001, 72.99245427333334 -16.80355212000001, 72.99245427333334 -14.40433296, 71.88546198666667 -14.40433296, 71.88546198666667 -16.80355212000001))",94,2022-12-27T18:28:55.000Z
"POLYGON ((71.88546198666667 -14.40433296, 72.99245427333334 -14.40433296, 72.99245427333334 -12.0051138, 71.88546198666667 -12.0051138, 71.88546198666667 -14.40433296))",63,2022-12-27T18:28:29.000Z
"POLYGON ((71.88546198666667 -12.0051138, 72.99245427333334 -12.0051138, 72.99245427333334 -9.605894640000002, 71.88546198666667 -9.605894640000002, 71.88546198666667 -12.0051138))",32,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -9.605894640000002, 72.99245427333334 -9.605894640000002, 72.99245427333334 -7.206675480000001, 71.88546198666667 -7.206675480000001, 71.88546198666667 -9.605894640000002))",29,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -7.206675480000001, 72.99245427333334 -7.206675480000001, 72.99245427333334 -4.80745632, 71.88546198666667 -4.80745632, 71.88546198666667 -7.206675480000001))",60,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -4.80745632, 72.99245427333334 -4.80745632, 72.99245427333334 -2.408237159999999, 71.88546198666667 -2.408237159999999, 71.88546198666667 -4.80745632))",64,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -2.408237159999999, 72.99245427333334 -2.408237159999999, 72.99245427333334 -0.00901800000002595, 71.88546198666667 -0.00901800000002595, 71.88546198666667 -2.408237159999999))",55,2022-12-27T05:18:20.000Z
"POLYGON ((71.88546198666667 -0.00901800000002595, 72.99245427333334 -0.00901800000002595, 72.99245427333334 2.390201159999975, 71.88546198666667 2.390201159999975, 71.88546198666667 -0.00901800000002595))",153,2022-12-27T16:49:52.000Z
"POLYGON ((71.88546198666667 2.390201159999975, 72.99245427333334 2.390201159999975, 72.99245427333334 4.789420319999977, 71.88546198666667 4.789420319999977, 71.88546198666667 2.390201159999975))",213,2022-12-27T16:49:52.000Z
"POLYGON ((71.88546198666667 4.789420319999977, 72.99245427333334 4.789420319999977, 72.99245427333334 7.188639479999978, 71.88546198666667 7.188639479999978, 71.88546198666667 4.789420319999977))",389,2022-12-29T16:33:38.000Z
"POLYGON ((71.88546198666667 7.188639479999978, 72.99245427333334 7.188639479999978, 72.99245427333334 9.587858639999979, 71.88546198666667 9.587858639999979, 71.88546198666667 7.188639479999978))",512,2022-12-30T05:53:17.000Z
"POLYGON ((71.88546198666667 9.587858639999979, 72.99245427333334 9.587858639999979, 72.99245427333334 11.98707779999998, 71.88546198666667 11.98707779999998, 71.88546198666667 9.587858639999979))",601,2022-12-31T16:17:18.000Z
"POLYGON ((71.88546198666667 11.98707779999998, 72.99245427333334 11.98707779999998, 72.99245427333334 14.38629695999998, 71.88546198666667 14.38629695999998, 71.88546198666667 11.98707779999998))",627,2022-12-31T16:17:18.000Z
"POLYGON ((71.88546198666667 14.38629695999998, 72.99245427333334 14.38629695999998, 72.99245427333334 16.78551611999998, 71.88546198666667 16.78551611999998, 71.88546198666667 14.38629695999998))",656,2022-12-31T16:17:18.000Z
"POLYGON ((71.88546198666667 16.78551611999998, 72.99245427333334 16.78551611999998, 72.99245427333334 19.18473527999998, 71.88546198666667 19.18473527999998, 71.88546198666667 16.78551611999998))",618,2022-12-31T16:17:18.000Z
"POLYGON ((71.88546198666667 19.18473527999998, 72.99245427333334 19.18473527999998, 72.99245427333334 21.58395443999999, 71.88546198666667 21.58395443999999, 71.88546198666667 19.18473527999998))",589,2022-12-30T15:35:57.000Z
"POLYGON ((71.88546198666667 21.58395443999999, 72.99245427333334 21.58395443999999, 72.99245427333334 23.98317359999999, 71.88546198666667 23.98317359999999, 71.88546198666667 21.58395443999999))",565,2022-12-31T04:55:30.000Z
"POLYGON ((71.88546198666667 23.98317359999999, 72.99245427333334 23.98317359999999, 72.99245427333334 26.38239275999999, 71.88546198666667 26.38239275999999, 71.88546198666667 23.98317359999999))",624,2022-12-31T04:55:30.000Z
"POLYGON ((71.88546198666667 26.38239275999999, 72.99245427333334 26.38239275999999, 72.99245427333334 28.78161191999999, 71.88546198666667 28.78161191999999, 71.88546198666667 26.38239275999999))",641,2022-12-31T04:55:30.000Z
"POLYGON ((71.88546198666667 28.78161191999999, 72.99245427333334 28.78161191999999, 72.99245427333334 31.18083107999999, 71.88546198666667 31.18083107999999, 71.88546198666667 28.78161191999999))",569,2022-12-31T04:55:30.000Z
