geometry,count
"POLYGON ((-28.8508361 71.96755679999998, -27.74384381333333 71.96755679999998, -27.74384381333333 74.36677595999998, -28.8508361 74.36677595999998, -28.8508361 71.96755679999998))",0
"POLYGON ((-28.8508361 74.36677595999998, -27.74384381333333 74.36677595999998, -27.74384381333333 76.76599511999999, -28.8508361 76.76599511999999, -28.8508361 74.36677595999998))",0
"POLYGON ((-28.8508361 76.76599511999999, -27.74384381333333 76.76599511999999, -27.74384381333333 79.16521427999996, -28.8508361 79.16521427999996, -28.8508361 76.76599511999999))",0
"POLYGON ((-28.8508361 79.16521427999996, -27.74384381333333 79.16521427999996, -27.74384381333333 81.56443343999999, -28.8508361 81.56443343999999, -28.8508361 79.16521427999996))",0
"POLYGON ((-28.8508361 81.56443343999999, -27.74384381333333 81.56443343999999, -27.74384381333333 83.96365259999996, -28.8508361 83.96365259999996, -28.8508361 81.56443343999999))",0
"POLYGON ((-28.8508361 83.96365259999996, -27.74384381333333 83.96365259999996, -27.74384381333333 86.36287175999999, -28.8508361 86.36287175999999, -28.8508361 83.96365259999996))",0
"POLYGON ((-28.8508361 86.36287175999999, -27.74384381333333 86.36287175999999, -27.74384381333333 88.76209091999996, -28.8508361 88.76209091999996, -28.8508361 86.36287175999999))",0
"POLYGON ((-28.8508361 88.76209091999996, -27.74384381333333 88.76209091999996, -27.74384381333333 91.16131007999999, -28.8508361 91.16131007999999, -28.8508361 88.76209091999996))",0
"POLYGON ((-28.8508361 91.16131007999999, -27.74384381333333 91.16131007999999, -27.74384381333333 93.56052923999997, -28.8508361 93.56052923999997, -28.8508361 91.16131007999999))",0
"POLYGON ((-28.8508361 93.56052923999997, -27.74384381333333 93.56052923999997, -27.74384381333333 95.9597484, -28.8508361 95.9597484, -28.8508361 93.56052923999997))",0
"POLYGON ((-28.8508361 95.9597484, -27.74384381333333 95.9597484, -27.74384381333333 98.35896755999997, -28.8508361 98.35896755999997, -28.8508361 95.9597484))",0
"POLYGON ((-28.8508361 98.35896755999997, -27.74384381333333 98.35896755999997, -27.74384381333333 100.75818672, -28.8508361 100.75818672, -28.8508361 98.35896755999997))",0
"POLYGON ((-28.8508361 100.75818672, -27.74384381333333 100.75818672, -27.74384381333333 103.15740588, -28.8508361 103.15740588, -28.8508361 100.75818672))",0
"POLYGON ((-28.8508361 103.15740588, -27.74384381333333 103.15740588, -27.74384381333333 105.55662504, -28.8508361 105.55662504, -28.8508361 103.15740588))",0
"POLYGON ((-28.8508361 105.55662504, -27.74384381333333 105.55662504, -27.74384381333333 107.9558442, -28.8508361 107.9558442, -28.8508361 105.55662504))",0
"POLYGON ((-28.8508361 107.9558442, -27.74384381333333 107.9558442, -27.74384381333333 110.35506336, -28.8508361 110.35506336, -28.8508361 107.9558442))",0
"POLYGON ((-28.8508361 110.35506336, -27.74384381333333 110.35506336, -27.74384381333333 112.75428252, -28.8508361 112.75428252, -28.8508361 110.35506336))",0
"POLYGON ((-28.8508361 112.75428252, -27.74384381333333 112.75428252, -27.74384381333333 115.15350168, -28.8508361 115.15350168, -28.8508361 112.75428252))",26
"POLYGON ((-28.8508361 115.15350168, -27.74384381333333 115.15350168, -27.74384381333333 117.55272084, -28.8508361 117.55272084, -28.8508361 115.15350168))",87
"POLYGON ((-28.8508361 117.55272084, -27.74384381333333 117.55272084, -27.74384381333333 119.95194, -28.8508361 119.95194, -28.8508361 117.55272084))",74
"POLYGON ((-28.8508361 119.95194, -27.74384381333333 119.95194, -27.74384381333333 122.35115916, -28.8508361 122.35115916, -28.8508361 119.95194))",1
"POLYGON ((-28.8508361 122.35115916, -27.74384381333333 122.35115916, -27.74384381333333 124.75037832, -28.8508361 124.75037832, -28.8508361 122.35115916))",0
"POLYGON ((-28.8508361 124.75037832, -27.74384381333333 124.75037832, -27.74384381333333 127.14959748, -28.8508361 127.14959748, -28.8508361 124.75037832))",0
"POLYGON ((-28.8508361 127.14959748, -27.74384381333333 127.14959748, -27.74384381333333 129.54881664, -28.8508361 129.54881664, -28.8508361 127.14959748))",0
"POLYGON ((-28.8508361 129.54881664, -27.74384381333333 129.54881664, -27.74384381333333 131.9480358, -28.8508361 131.9480358, -28.8508361 129.54881664))",0
"POLYGON ((-28.8508361 131.9480358, -27.74384381333333 131.9480358, -27.74384381333333 134.34725496, -28.8508361 134.34725496, -28.8508361 131.9480358))",0
"POLYGON ((-28.8508361 134.34725496, -27.74384381333333 134.34725496, -27.74384381333333 136.74647412, -28.8508361 136.74647412, -28.8508361 134.34725496))",0
"POLYGON ((-28.8508361 136.74647412, -27.74384381333333 136.74647412, -27.74384381333333 139.14569328, -28.8508361 139.14569328, -28.8508361 136.74647412))",48
"POLYGON ((-28.8508361 139.14569328, -27.74384381333333 139.14569328, -27.74384381333333 141.54491244, -28.8508361 141.54491244, -28.8508361 139.14569328))",92
"POLYGON ((-28.8508361 141.54491244, -27.74384381333333 141.54491244, -27.74384381333333 143.9441316, -28.8508361 143.9441316, -28.8508361 141.54491244))",84
"POLYGON ((-28.8508361 143.9441316, -27.74384381333333 143.9441316, -27.74384381333333 146.34335076, -28.8508361 146.34335076, -28.8508361 143.9441316))",122
"POLYGON ((-28.8508361 146.34335076, -27.74384381333333 146.34335076, -27.74384381333333 148.74256992, -28.8508361 148.74256992, -28.8508361 146.34335076))",205
"POLYGON ((-28.8508361 148.74256992, -27.74384381333333 148.74256992, -27.74384381333333 151.14178908, -28.8508361 151.14178908, -28.8508361 148.74256992))",288
"POLYGON ((-28.8508361 151.14178908, -27.74384381333333 151.14178908, -27.74384381333333 153.54100824, -28.8508361 153.54100824, -28.8508361 151.14178908))",201
"POLYGON ((-28.8508361 153.54100824, -27.74384381333333 153.54100824, -27.74384381333333 155.9402274, -28.8508361 155.9402274, -28.8508361 153.54100824))",116
"POLYGON ((-28.8508361 155.9402274, -27.74384381333333 155.9402274, -27.74384381333333 158.33944656, -28.8508361 158.33944656, -28.8508361 155.9402274))",58
"POLYGON ((-28.8508361 158.33944656, -27.74384381333333 158.33944656, -27.74384381333333 160.73866572, -28.8508361 160.73866572, -28.8508361 158.33944656))",58
"POLYGON ((-28.8508361 160.73866572, -27.74384381333333 160.73866572, -27.74384381333333 163.13788488, -28.8508361 163.13788488, -28.8508361 160.73866572))",0
"POLYGON ((-28.8508361 163.13788488, -27.74384381333333 163.13788488, -27.74384381333333 165.53710404, -28.8508361 165.53710404, -28.8508361 163.13788488))",0
"POLYGON ((-28.8508361 165.53710404, -27.74384381333333 165.53710404, -27.74384381333333 167.9363232, -28.8508361 167.9363232, -28.8508361 165.53710404))",0
"POLYGON ((-28.8508361 167.9363232, -27.74384381333333 167.9363232, -27.74384381333333 170.33554236, -28.8508361 170.33554236, -28.8508361 167.9363232))",0
"POLYGON ((-28.8508361 170.33554236, -27.74384381333333 170.33554236, -27.74384381333333 172.73476152, -28.8508361 172.73476152, -28.8508361 170.33554236))",0
"POLYGON ((-28.8508361 172.73476152, -27.74384381333333 172.73476152, -27.74384381333333 175.13398068, -28.8508361 175.13398068, -28.8508361 172.73476152))",0
"POLYGON ((-28.8508361 175.13398068, -27.74384381333333 175.13398068, -27.74384381333333 177.53319984, -28.8508361 177.53319984, -28.8508361 175.13398068))",0
"POLYGON ((-28.8508361 177.53319984, -27.74384381333333 177.53319984, -27.74384381333333 179.932419, -28.8508361 179.932419, -28.8508361 177.53319984))",0
"POLYGON ((-27.74384381333333 -179.950455, -26.63685152666666 -179.950455, -26.63685152666666 -177.55123584, -27.74384381333333 -177.55123584, -27.74384381333333 -179.950455))",0
"POLYGON ((-27.74384381333333 -177.55123584, -26.63685152666666 -177.55123584, -26.63685152666666 -175.15201668, -27.74384381333333 -175.15201668, -27.74384381333333 -177.55123584))",0
"POLYGON ((-27.74384381333333 -175.15201668, -26.63685152666666 -175.15201668, -26.63685152666666 -172.75279752, -27.74384381333333 -172.75279752, -27.74384381333333 -175.15201668))",0
"POLYGON ((-27.74384381333333 -172.75279752, -26.63685152666666 -172.75279752, -26.63685152666666 -170.35357836, -27.74384381333333 -170.35357836, -27.74384381333333 -172.75279752))",0
"POLYGON ((-27.74384381333333 -170.35357836, -26.63685152666666 -170.35357836, -26.63685152666666 -167.9543592, -27.74384381333333 -167.9543592, -27.74384381333333 -170.35357836))",0
"POLYGON ((-27.74384381333333 -167.9543592, -26.63685152666666 -167.9543592, -26.63685152666666 -165.55514004, -27.74384381333333 -165.55514004, -27.74384381333333 -167.9543592))",0
"POLYGON ((-27.74384381333333 -165.55514004, -26.63685152666666 -165.55514004, -26.63685152666666 -163.15592088, -27.74384381333333 -163.15592088, -27.74384381333333 -165.55514004))",0
"POLYGON ((-27.74384381333333 -163.15592088, -26.63685152666666 -163.15592088, -26.63685152666666 -160.75670172, -27.74384381333333 -160.75670172, -27.74384381333333 -163.15592088))",0
"POLYGON ((-27.74384381333333 -160.75670172, -26.63685152666666 -160.75670172, -26.63685152666666 -158.35748256, -27.74384381333333 -158.35748256, -27.74384381333333 -160.75670172))",0
"POLYGON ((-27.74384381333333 -158.35748256, -26.63685152666666 -158.35748256, -26.63685152666666 -155.9582634, -27.74384381333333 -155.9582634, -27.74384381333333 -158.35748256))",0
"POLYGON ((-27.74384381333333 -155.9582634, -26.63685152666666 -155.9582634, -26.63685152666666 -153.55904424, -27.74384381333333 -153.55904424, -27.74384381333333 -155.9582634))",0
"POLYGON ((-27.74384381333333 -153.55904424, -26.63685152666666 -153.55904424, -26.63685152666666 -151.15982508, -27.74384381333333 -151.15982508, -27.74384381333333 -153.55904424))",0
"POLYGON ((-27.74384381333333 -151.15982508, -26.63685152666666 -151.15982508, -26.63685152666666 -148.76060592, -27.74384381333333 -148.76060592, -27.74384381333333 -151.15982508))",0
"POLYGON ((-27.74384381333333 -148.76060592, -26.63685152666666 -148.76060592, -26.63685152666666 -146.36138676, -27.74384381333333 -146.36138676, -27.74384381333333 -148.76060592))",0
"POLYGON ((-27.74384381333333 -146.36138676, -26.63685152666666 -146.36138676, -26.63685152666666 -143.9621676, -27.74384381333333 -143.9621676, -27.74384381333333 -146.36138676))",0
"POLYGON ((-27.74384381333333 -143.9621676, -26.63685152666666 -143.9621676, -26.63685152666666 -141.56294844, -27.74384381333333 -141.56294844, -27.74384381333333 -143.9621676))",0
"POLYGON ((-27.74384381333333 -141.56294844, -26.63685152666666 -141.56294844, -26.63685152666666 -139.16372928, -27.74384381333333 -139.16372928, -27.74384381333333 -141.56294844))",0
"POLYGON ((-27.74384381333333 -139.16372928, -26.63685152666666 -139.16372928, -26.63685152666666 -136.76451012, -27.74384381333333 -136.76451012, -27.74384381333333 -139.16372928))",0
"POLYGON ((-27.74384381333333 -136.76451012, -26.63685152666666 -136.76451012, -26.63685152666666 -134.36529096, -27.74384381333333 -134.36529096, -27.74384381333333 -136.76451012))",0
"POLYGON ((-27.74384381333333 -134.36529096, -26.63685152666666 -134.36529096, -26.63685152666666 -131.9660718, -27.74384381333333 -131.9660718, -27.74384381333333 -134.36529096))",0
"POLYGON ((-27.74384381333333 -131.9660718, -26.63685152666666 -131.9660718, -26.63685152666666 -129.56685264, -27.74384381333333 -129.56685264, -27.74384381333333 -131.9660718))",0
"POLYGON ((-27.74384381333333 -129.56685264, -26.63685152666666 -129.56685264, -26.63685152666666 -127.16763348, -27.74384381333333 -127.16763348, -27.74384381333333 -129.56685264))",0
"POLYGON ((-27.74384381333333 -127.16763348, -26.63685152666666 -127.16763348, -26.63685152666666 -124.76841432, -27.74384381333333 -124.76841432, -27.74384381333333 -127.16763348))",0
"POLYGON ((-27.74384381333333 -124.76841432, -26.63685152666666 -124.76841432, -26.63685152666666 -122.36919516, -27.74384381333333 -122.36919516, -27.74384381333333 -124.76841432))",0
"POLYGON ((-27.74384381333333 -122.36919516, -26.63685152666666 -122.36919516, -26.63685152666666 -119.969976, -27.74384381333333 -119.969976, -27.74384381333333 -122.36919516))",0
"POLYGON ((-27.74384381333333 -119.969976, -26.63685152666666 -119.969976, -26.63685152666666 -117.57075684, -27.74384381333333 -117.57075684, -27.74384381333333 -119.969976))",0
"POLYGON ((-27.74384381333333 -117.57075684, -26.63685152666666 -117.57075684, -26.63685152666666 -115.17153768, -27.74384381333333 -115.17153768, -27.74384381333333 -117.57075684))",0
"POLYGON ((-27.74384381333333 -115.17153768, -26.63685152666666 -115.17153768, -26.63685152666666 -112.77231852, -27.74384381333333 -112.77231852, -27.74384381333333 -115.17153768))",0
"POLYGON ((-27.74384381333333 -112.77231852, -26.63685152666666 -112.77231852, -26.63685152666666 -110.37309936, -27.74384381333333 -110.37309936, -27.74384381333333 -112.77231852))",0
"POLYGON ((-27.74384381333333 -110.37309936, -26.63685152666666 -110.37309936, -26.63685152666666 -107.9738802, -27.74384381333333 -107.9738802, -27.74384381333333 -110.37309936))",0
"POLYGON ((-27.74384381333333 -107.9738802, -26.63685152666666 -107.9738802, -26.63685152666666 -105.57466104, -27.74384381333333 -105.57466104, -27.74384381333333 -107.9738802))",0
"POLYGON ((-27.74384381333333 -105.57466104, -26.63685152666666 -105.57466104, -26.63685152666666 -103.17544188, -27.74384381333333 -103.17544188, -27.74384381333333 -105.57466104))",0
"POLYGON ((-27.74384381333333 -103.17544188, -26.63685152666666 -103.17544188, -26.63685152666666 -100.77622272, -27.74384381333333 -100.77622272, -27.74384381333333 -103.17544188))",0
"POLYGON ((-27.74384381333333 -100.77622272, -26.63685152666666 -100.77622272, -26.63685152666666 -98.37700356000001, -27.74384381333333 -98.37700356000001, -27.74384381333333 -100.77622272))",0
"POLYGON ((-27.74384381333333 -98.37700356000001, -26.63685152666666 -98.37700356000001, -26.63685152666666 -95.9777844, -27.74384381333333 -95.9777844, -27.74384381333333 -98.37700356000001))",0
"POLYGON ((-27.74384381333333 -95.9777844, -26.63685152666666 -95.9777844, -26.63685152666666 -93.57856524, -27.74384381333333 -93.57856524, -27.74384381333333 -95.9777844))",0
"POLYGON ((-27.74384381333333 -93.57856524, -26.63685152666666 -93.57856524, -26.63685152666666 -91.17934608, -27.74384381333333 -91.17934608, -27.74384381333333 -93.57856524))",0
"POLYGON ((-27.74384381333333 -91.17934608, -26.63685152666666 -91.17934608, -26.63685152666666 -88.78012692000001, -27.74384381333333 -88.78012692000001, -27.74384381333333 -91.17934608))",0
"POLYGON ((-27.74384381333333 -88.78012692000001, -26.63685152666666 -88.78012692000001, -26.63685152666666 -86.38090776000001, -27.74384381333333 -86.38090776000001, -27.74384381333333 -88.78012692000001))",0
"POLYGON ((-27.74384381333333 -86.38090776000001, -26.63685152666666 -86.38090776000001, -26.63685152666666 -83.98168860000001, -27.74384381333333 -83.98168860000001, -27.74384381333333 -86.38090776000001))",0
"POLYGON ((-27.74384381333333 -83.98168860000001, -26.63685152666666 -83.98168860000001, -26.63685152666666 -81.58246944000001, -27.74384381333333 -81.58246944000001, -27.74384381333333 -83.98168860000001))",0
"POLYGON ((-27.74384381333333 -81.58246944000001, -26.63685152666666 -81.58246944000001, -26.63685152666666 -79.18325028000001, -27.74384381333333 -79.18325028000001, -27.74384381333333 -81.58246944000001))",0
"POLYGON ((-27.74384381333333 -79.18325028000001, -26.63685152666666 -79.18325028000001, -26.63685152666666 -76.78403112000001, -27.74384381333333 -76.78403112000001, -27.74384381333333 -79.18325028000001))",0
"POLYGON ((-27.74384381333333 -76.78403112000001, -26.63685152666666 -76.78403112000001, -26.63685152666666 -74.38481196000001, -27.74384381333333 -74.38481196000001, -27.74384381333333 -76.78403112000001))",0
"POLYGON ((-27.74384381333333 -74.38481196000001, -26.63685152666666 -74.38481196000001, -26.63685152666666 -71.98559280000001, -27.74384381333333 -71.98559280000001, -27.74384381333333 -74.38481196000001))",0
"POLYGON ((-27.74384381333333 -71.98559280000001, -26.63685152666666 -71.98559280000001, -26.63685152666666 -69.58637364000001, -27.74384381333333 -69.58637364000001, -27.74384381333333 -71.98559280000001))",78
"POLYGON ((-27.74384381333333 -69.58637364000001, -26.63685152666666 -69.58637364000001, -26.63685152666666 -67.18715448, -27.74384381333333 -67.18715448, -27.74384381333333 -69.58637364000001))",190
"POLYGON ((-27.74384381333333 -67.18715448, -26.63685152666666 -67.18715448, -26.63685152666666 -64.78793532, -27.74384381333333 -64.78793532, -27.74384381333333 -67.18715448))",95
"POLYGON ((-27.74384381333333 -64.78793532, -26.63685152666666 -64.78793532, -26.63685152666666 -62.38871616000002, -27.74384381333333 -62.38871616000002, -27.74384381333333 -64.78793532))",0
"POLYGON ((-27.74384381333333 -62.38871616000002, -26.63685152666666 -62.38871616000002, -26.63685152666666 -59.98949700000001, -27.74384381333333 -59.98949700000001, -27.74384381333333 -62.38871616000002))",0
"POLYGON ((-27.74384381333333 -59.98949700000001, -26.63685152666666 -59.98949700000001, -26.63685152666666 -57.59027784000001, -27.74384381333333 -57.59027784000001, -27.74384381333333 -59.98949700000001))",42
"POLYGON ((-27.74384381333333 -57.59027784000001, -26.63685152666666 -57.59027784000001, -26.63685152666666 -55.19105868000001, -27.74384381333333 -55.19105868000001, -27.74384381333333 -57.59027784000001))",79
