"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SDV_20231105T094555_20231105T094624_051080_0628DA_2857","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","577","2023-11-05T09:46:24.928643Z","2023-11-05T09:45:55.106Z","SLC","2023-11-05T09:45:55.106Z","2023-11-05T09:46:24.928Z","4.3614","-60.0649","5.028963","-58.757172","5.494061","-61.003372","3.224818","-59.130489","3.695293","-61.371445","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094555_20231105T094624_051080_0628DA_2857.zip","8326.334784507751","","","0","S1A_IWDV_0577_0583_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094452_20231105T094518_051080_0628D9_ACCF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","564","2023-11-05T09:45:18.732260Z","2023-11-05T09:44:52.610Z","SLC","2023-11-05T09:44:52.610Z","2023-11-05T09:45:18.732Z","8.2438","-59.2428","8.806471","-57.962536","9.256472","-60.204788","7.226163","-58.287388","7.680472","-60.520538","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094452_20231105T094518_051080_0628D9_ACCF.zip","6846.962511062622","","","0","S1A_IWDV_0564_0569_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094427_20231105T094454_051080_0628D9_D1EE","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","559","2023-11-05T09:44:54.729528Z","2023-11-05T09:44:27.781Z","SLC","2023-11-05T09:44:27.781Z","2023-11-05T09:44:54.729Z","9.7192","-58.9439","10.308465","-57.654076","10.754488","-59.906761","8.678264","-57.988873","9.128609","-60.230316","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094427_20231105T094454_051080_0628D9_D1EE.zip","7078.920520782471","","","0","S1A_IWDV_0559_0564_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094402_20231105T094429_051080_0628D9_DC8E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","554","2023-11-05T09:44:29.900464Z","2023-11-05T09:44:02.964Z","SLC","2023-11-05T09:44:02.964Z","2023-11-05T09:44:29.900Z","11.2191","-58.6411","11.809576","-57.345802","12.251738","-59.61068","10.180267","-57.680401","10.626625","-59.932125","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094402_20231105T094429_051080_0628D9_DC8E.zip","7078.736933708191","","","0","S1A_IWDV_0554_0559_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094338_20231105T094405_051080_0628D9_B709","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","549","2023-11-05T09:44:05.077566Z","2023-11-05T09:43:38.131Z","SLC","2023-11-05T09:43:38.131Z","2023-11-05T09:44:05.077Z","12.7192","-58.339","13.311502","-57.037083","13.749913","-59.315971","11.681765","-57.372059","12.124251","-59.635826","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094338_20231105T094405_051080_0628D9_B709.zip","7078.787969589233","","","0","S1A_IWDV_0549_0556_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094313_20231105T094340_051080_0628D9_731F","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","544","2023-11-05T09:43:40.248501Z","2023-11-05T09:43:13.306Z","SLC","2023-11-05T09:43:13.306Z","2023-11-05T09:43:40.248Z","14.2191","-58.0374","14.81271","-56.72794","15.247485","-59.022697","13.183459","-57.063419","13.622186","-59.341042","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094313_20231105T094340_051080_0628D9_731F.zip","7079.046213150024","","","0","S1A_IWDV_0544_0549_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094247_20231105T094315_051080_0628D9_8C12","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","539","2023-11-05T09:43:15.421493Z","2023-11-05T09:42:47.535Z","SLC","2023-11-05T09:42:47.535Z","2023-11-05T09:43:15.421Z","15.7474","-57.7305","16.370817","-56.406166","16.801939","-58.719421","14.684812","-56.754307","15.119892","-59.047638","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094247_20231105T094315_051080_0628D9_8C12.zip","7312.035305976868","","","0","S1A_IWDV_0539_0544_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T094219_20231105T094249_051080_0628D9_F3BA","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","534","2023-11-05T09:42:49.770205Z","2023-11-05T09:42:19.950Z","SLC","2023-11-05T09:42:19.950Z","2023-11-05T09:42:49.770Z","17.3551","-57.4076","18.0383","-56.060387","18.465649","-58.395821","16.235737","-56.434109","16.66717","-58.745678","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T094219_20231105T094249_051080_0628D9_F3BA.zip","7865.276358604431","","","0","S1A_IWDV_0534_0541_051080_083","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T093550_20231105T094200_051080_0628D8_1477","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51080","83","456","2023-11-05T09:42:00.026314Z","2023-11-05T09:35:50.910Z","SLC","2023-11-05T09:35:50.910Z","2023-11-05T09:42:00.026Z","41.2473","-49.7727","41.317806","-49.625919","41.355495","-49.869953","41.139046","-49.675816","41.176697","-49.919121","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T093550_20231105T094200_051080_0628D8_1477.zip","2464.7627334594727","","","0","S1A_WVSV_0456_0530_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093515_20231105T093545_051080_0628D7_E049","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","449","2023-11-05T09:35:45.008200Z","2023-11-05T09:35:15.159Z","SLC","2023-11-05T09:35:15.159Z","2023-11-05T09:35:45.008Z","42.9514","-52.006","43.638859","-50.226868","44.033558","-53.361862","41.847824","-50.703751","42.242844","-53.745972","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093515_20231105T093545_051080_0628D7_E049.zip","8423.831508636475","","","0","S1A_IWDH_0449_0455_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093450_20231105T093517_051080_0628D7_92D1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","444","2023-11-05T09:35:17.420579Z","2023-11-05T09:34:50.340Z","SLC","2023-11-05T09:34:50.340Z","2023-11-05T09:35:17.420Z","44.5236","-51.6227","45.126957","-49.817467","45.52179","-53.036251","43.503235","-50.263561","43.897938","-53.391232","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093450_20231105T093517_051080_0628D7_92D1.zip","7581.894163131714","","","0","S1A_IWDH_0444_0450_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093425_20231105T093452_051080_0628D7_AF62","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","439","2023-11-05T09:34:52.610014Z","2023-11-05T09:34:25.523Z","SLC","2023-11-05T09:34:25.523Z","2023-11-05T09:34:52.610Z","46.0117","-51.2505","46.613853","-49.394997","47.009228","-52.704208","44.990936","-49.855423","45.385738","-53.06628","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093425_20231105T093452_051080_0628D7_AF62.zip","7582.083162307739","","","0","S1A_IWDH_0439_0445_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093400_20231105T093427_051080_0628D7_3EDD","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","434","2023-11-05T09:34:27.783005Z","2023-11-05T09:34:00.694Z","SLC","2023-11-05T09:34:00.694Z","2023-11-05T09:34:27.783Z","47.4998","-50.8678","48.100353","-48.957756","48.496712","-52.364716","46.478558","-49.434101","46.873859","-52.73476","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093400_20231105T093427_051080_0628D7_3EDD.zip","7582.092577934265","","","0","S1A_IWDH_0434_0440_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093335_20231105T093402_051080_0628D7_BF63","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","429","2023-11-05T09:34:02.960107Z","2023-11-05T09:33:35.014Z","SLC","2023-11-05T09:33:35.014Z","2023-11-05T09:34:02.960Z","49.0123","-50.4666","49.636501","-48.488163","50.03442","-52.004768","47.964775","-48.998238","48.361031","-52.395981","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093335_20231105T093402_051080_0628D7_BF63.zip","7871.2298040390015","","","0","S1A_IWDH_0429_0434_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093310_20231105T093337_051080_0628D7_62CD","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","424","2023-11-05T09:33:37.171097Z","2023-11-05T09:33:10.185Z","SLC","2023-11-05T09:33:10.185Z","2023-11-05T09:33:37.171Z","50.5273","-50.0507","51.12043","-48.015499","51.520428","-51.64719","49.507568","-48.528313","49.905334","-52.035358","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093310_20231105T093337_051080_0628D7_62CD.zip","7581.842306137085","","","0","S1A_IWDH_0424_0430_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093245_20231105T093312_051080_0628D7_4F28","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","419","2023-11-05T09:33:12.344089Z","2023-11-05T09:32:45.360Z","SLC","2023-11-05T09:32:45.360Z","2023-11-05T09:33:12.344Z","52.0123","-49.6279","52.602718","-47.522224","53.005428","-51.278931","50.991489","-48.057373","51.391281","-51.678677","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093245_20231105T093312_051080_0628D7_4F28.zip","7581.91285610199","","","0","S1A_IWDH_0419_0425_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093220_20231105T093247_051080_0628D7_E5D2","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","414","2023-11-05T09:32:47.521190Z","2023-11-05T09:32:20.544Z","SLC","2023-11-05T09:32:20.544Z","2023-11-05T09:32:47.521Z","53.496","-49.1886","54.083012","-47.005783","54.489147","-50.898575","52.473782","-47.56604","52.876228","-51.31144","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093220_20231105T093247_051080_0628D7_E5D2.zip","7581.952625274658","","","0","S1A_IWDH_0414_0420_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093155_20231105T093222_051080_0628D7_F711","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","409","2023-11-05T09:32:22.704460Z","2023-11-05T09:31:55.725Z","SLC","2023-11-05T09:31:55.725Z","2023-11-05T09:32:22.704Z","54.9784","-48.7303","55.561798","-46.462875","55.972172","-50.504223","53.954208","-47.051743","54.360016","-50.932213","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093155_20231105T093222_051080_0628D7_F711.zip","7582.048470497131","","","0","S1A_IWDH_0409_0414_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093130_20231105T093157_051080_0628D7_5727","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","404","2023-11-05T09:31:57.881562Z","2023-11-05T09:31:30.900Z","SLC","2023-11-05T09:31:30.900Z","2023-11-05T09:31:57.881Z","56.4599","-48.2503","57.039169","-45.889767","57.454712","-50.093815","55.433388","-46.511181","55.843365","-50.539139","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093130_20231105T093157_051080_0628D7_5727.zip","7582.136781692505","","","0","S1A_IWDH_0404_0410_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093105_20231105T093133_051080_0628D7_9EB4","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","399","2023-11-05T09:31:33.058664Z","2023-11-05T09:31:05.115Z","SLC","2023-11-05T09:31:05.115Z","2023-11-05T09:31:33.058Z","57.9688","-47.7357","58.57159","-45.258041","58.993618","-49.647915","56.910797","-45.940891","57.325851","-50.130196","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093105_20231105T093133_051080_0628D7_9EB4.zip","7881.490035057068","","","0","S1A_IWDH_0399_0404_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093040_20231105T093107_051080_0628D7_4F6D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","394","2023-11-05T09:31:07.249099Z","2023-11-05T09:30:40.263Z","SLC","2023-11-05T09:30:40.263Z","2023-11-05T09:31:07.249Z","59.4778","-47.1905","60.046326","-44.608715","60.475838","-49.196106","58.44487","-45.311855","58.866302","-49.685478","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093040_20231105T093107_051080_0628D7_4F6D.zip","7581.756391525269","","","0","S1A_IWDH_0394_0400_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T093015_20231105T093042_051080_0628D7_6645","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","389","2023-11-05T09:30:42.428257Z","2023-11-05T09:30:15.455Z","SLC","2023-11-05T09:30:15.455Z","2023-11-05T09:30:42.428Z","60.9548","-46.6267","61.516521","-43.918842","61.954647","-48.722706","59.918423","-44.670998","60.346954","-49.238701","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T093015_20231105T093042_051080_0628D7_6645.zip","7582.7563762664795","","","0","S1A_IWDH_0389_0395_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T092950_20231105T093017_051080_0628D7_8FC7","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","384","2023-11-05T09:30:17.603304Z","2023-11-05T09:29:50.632Z","SLC","2023-11-05T09:29:50.632Z","2023-11-05T09:30:17.603Z","62.4344","-46.0668","62.990677","-43.229916","63.43541","-48.251873","61.395473","-44.036602","61.829002","-48.797581","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T092950_20231105T093017_051080_0628D7_8FC7.zip","7581.631979942322","","","0","S1A_IWDH_0384_0390_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T092925_20231105T092952_051080_0628D7_58D9","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","379","2023-11-05T09:29:52.782461Z","2023-11-05T09:29:25.805Z","SLC","2023-11-05T09:29:25.805Z","2023-11-05T09:29:52.782Z","63.9089","-45.4277","64.457047","-42.434162","64.913315","-47.720592","62.864803","-43.30759","63.307835","-48.303116","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T092925_20231105T092952_051080_0628D7_58D9.zip","7580.717164039612","","","0","S1A_IWDH_0379_0385_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T092900_20231105T092927_051080_0628D7_F036","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","374","2023-11-05T09:29:27.957507Z","2023-11-05T09:29:00.038Z","SLC","2023-11-05T09:29:00.038Z","2023-11-05T09:29:27.957Z","65.4084","-44.7129","65.97377","-41.518139","66.445229","-47.118698","64.33007","-42.505898","64.785255","-47.768173","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T092900_20231105T092927_051080_0628D7_F036.zip","7833.598475456238","","","0","S1A_IWDH_0374_0380_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDH_20231105T092832_20231105T092902_051080_0628D7_3FEC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51080","83","368","2023-11-05T09:29:02.297998Z","2023-11-05T09:28:32.453Z","SLC","2023-11-05T09:28:32.453Z","2023-11-05T09:29:02.297Z","66.9834","-43.8863","67.592018","-40.426788","68.083321","-46.412045","65.840393","-41.596474","66.310776","-47.170197","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDH_20231105T092832_20231105T092902_051080_0628D7_3FEC.zip","8422.289070129395","","","0","S1A_IWDH_0369_0375_051080_083","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T085808_20231105T090516_051080_0628D6_8ED3","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51080","83","3","2023-11-05T09:05:16.719710Z","2023-11-05T08:58:08.999Z","SLC","2023-11-05T08:58:08.999Z","2023-11-05T09:05:16.719Z","1.8205","138.109","1.710518","138.035797","1.749785","138.219879","1.891218","137.998215","1.930454","138.182281","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T085808_20231105T090516_051080_0628D6_8ED3.zip","2863.747230529785","","","0","S1A_WVSV_0003_0089_051080_083","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T085549_20231105T085615_051079_0628D5_13DC","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","1161","2023-11-05T08:56:15.645554Z","2023-11-05T08:55:49.537Z","SLC","2023-11-05T08:55:49.537Z","2023-11-05T08:56:15.645Z","-5.4978","141.6572","-6.532564","140.716553","-6.035587","142.942917","-4.954664","140.375168","-4.463308","142.594818","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T085549_20231105T085615_051079_0628D5_13DC.zip","6946.662491798401","","","0","S1A_IWDV_1160_1166_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T085524_20231105T085551_051079_0628D5_10FF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","1156","2023-11-05T08:55:51.653102Z","2023-11-05T08:55:24.715Z","SLC","2023-11-05T08:55:24.715Z","2023-11-05T08:55:51.653Z","-6.9705","141.9812","-8.032481","141.044052","-7.529946","143.278687","-6.404836","140.688339","-5.908284","142.914291","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T085524_20231105T085551_051079_0628D5_10FF.zip","7184.343052864075","","","0","S1A_IWDV_1155_1161_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T085459_20231105T085526_051079_0628D5_44BF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","1151","2023-11-05T08:55:26.828148Z","2023-11-05T08:54:59.898Z","SLC","2023-11-05T08:54:59.898Z","2023-11-05T08:55:26.828Z","-8.4685","142.3106","-9.532784","141.369568","-9.024008","143.616486","-7.906136","141.010117","-7.403539","143.246506","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T085459_20231105T085526_051079_0628D5_44BF.zip","7184.1115074157715","","","0","S1A_IWDV_1150_1156_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T085434_20231105T085502_051079_0628D5_A149","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","1145","2023-11-05T08:55:02.013473Z","2023-11-05T08:54:34.140Z","SLC","2023-11-05T08:54:34.140Z","2023-11-05T08:55:02.013Z","-9.993","142.6557","-11.088069","141.717728","-10.573173","143.976593","-9.405043","141.341171","-8.89676","143.587189","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T085434_20231105T085502_051079_0628D5_A149.zip","7420.623892784119","","","0","S1A_IWDV_1145_1151_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T085406_20231105T085436_051079_0628D5_DBFF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","1140","2023-11-05T08:54:36.362185Z","2023-11-05T08:54:06.546Z","SLC","2023-11-05T08:54:06.546Z","2023-11-05T08:54:36.362Z","-11.5973","143.0246","-12.753471","142.095886","-12.231772","144.369629","-10.953925","141.687515","-10.439565","143.945282","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T085406_20231105T085436_051079_0628D5_DBFF.zip","7981.070271492004","","","0","S1A_IWDV_1140_1146_051079_082","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T084042_20231105T084721_051079_0628D4_D84E","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51079","82","979","2023-11-05T08:47:21.246425Z","2023-11-05T08:40:42.838Z","SLC","2023-11-05T08:40:42.838Z","2023-11-05T08:47:21.246Z","-60.4067","159.9398","-60.528095","159.831589","-60.45303","160.18927","-60.359974","159.691162","-60.285282","160.047104","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T084042_20231105T084721_051079_0628D4_D84E.zip","2577.9381198883057","","","0","S1A_WVSV_0979_1059_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SSH_20231105T083036_20231105T083050_051079_0628D3_582D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","858","2023-11-05T08:30:50.357796Z","2023-11-05T08:30:36.234Z","SLC","2023-11-05T08:30:36.234Z","2023-11-05T08:30:50.357Z","-74.8604","-92.407","-75.530701","-88.416229","-73.669502","-93.401436","-76.046516","-91.241127","-74.1269","-96.054153","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T083036_20231105T083050_051079_0628D3_582D.zip","1728.1899461746216","","","0","S1A_IWSH_0852_0859_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SSH_20231105T083011_20231105T083038_051079_0628D3_9E50","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","853","2023-11-05T08:30:38.369792Z","2023-11-05T08:30:11.402Z","SLC","2023-11-05T08:30:11.402Z","2023-11-05T08:30:38.369Z","-74.2063","-88.9602","-74.557098","-83.89283","-72.795227","-89.076477","-75.617073","-88.811264","-73.744507","-93.784576","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T083011_20231105T083038_051079_0628D3_9E50.zip","3579.9608840942383","","","0","S1A_IWSH_0852_0859_051079_082","","","","","","","","","","",""
"S1A_IW_SLC__1SSH_20231105T082946_20231105T083013_051079_0628D3_B641","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51079","82","848","2023-11-05T08:30:13.540728Z","2023-11-05T08:29:46.577Z","SLC","2023-11-05T08:29:46.577Z","2023-11-05T08:30:13.540Z","-73.2449","-84.7502","-73.504173","-79.909409","-71.838348","-85.174812","-74.650185","-84.240234","-72.877525","-89.422714","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SSH_20231105T082946_20231105T083013_051079_0628D3_B641.zip","3580.314125061035","","","0","S1A_IWSH_0848_0853_051079_082","","","","","","","","","","",""
